"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"536","Mike Reilly","MIN","D","17","210.48333333333","226","186","54.85","169","143","54.17","123","104","54.19","9","8","52.94","93","76","55.03","37","21","63.79","6","1","85.71","56","55","50.45","1","5","16.67","108","92","54.00","2","2","50.00","7.32","92.31","0.996","34","34","12","189","73.91","75","55","44","63.03"
"847","Gabriel Carlsson","CBJ","D","2","34.25","34","28","54.84","28","18","60.87","20","13","60.61","2","4","33.33","15","11","57.69","7","4","63.64","1","1","50.00","8","7","53.33","1","1","50.00","19","14","57.58","0","2","0.00","10.00","69.23","0.792","8","7","5","26","61.54","11","9","9","55.00"
"888","Mike Vecchione","PHI","C","2","17","17","14","54.84","11","11","50.00","9","11","45.00","0","1","0.00","10","4","71.43","2","3","40.00","0","1","0.00","8","1","88.89","0","0","-","6","10","37.50","0","0","-","0.00","90.91","0.909","3","3","1","14","75.00","5","4","3","62.50"
"57","PA Parenteau","N.J, NSH","R","67","984.73333333333","944","779","54.79","745","600","55.39","565","438","56.33","40","46","46.51","396","372","51.56","174","136","56.13","27","20","57.45","222","236","48.47","7","19","26.92","475","352","57.44","6","6","50.00","7.08","89.50","0.966","212","195","123","735","63.28","393","308","273","59.01"
"625","Tomas Hertl","S.J","C","49","843.96666666667","910","754","54.69","642","523","55.11","437","364","54.56","32","40","44.44","404","340","54.30","176","152","53.66","19","25","43.18","228","188","54.81","6","10","37.50","411","331","55.39","5","4","55.56","7.32","89.01","0.963","178","148","153","681","53.78","284","251","275","50.81"
"255","Logan Couture","S.J","C","73","1285.2333333333","1415","1174","54.65","1028","819","55.66","708","570","55.40","74","45","62.18","682","520","56.74","298","201","59.72","41","27","60.29","384","319","54.62","19","12","61.29","637","536","54.31","11","4","73.33","10.45","92.11","1.026","322","253","170","1000","65.45","565","417","359","61.15"
"546","Victor Rask","CAR","C","82","1418.1333333333","1478","1229","54.60","1105","945","53.90","807","671","54.60","69","66","51.11","617","573","51.85","267","230","53.72","38","30","55.88","350","343","50.51","18","24","42.86","722","535","57.44","13","11","54.17","8.55","90.16","0.987","375","300","164","998","69.57","584","411","318","64.75"
"816","Noah Hanifin","CAR","D","81","1451.5333333333","1472","1224","54.60","1079","937","53.52","779","659","54.17","64","66","49.23","650","523","55.41","275","229","54.56","34","36","48.57","375","294","56.05","21","15","58.33","690","564","55.02","8","15","34.78","8.22","89.98","0.982","290","276","119","1072","70.90","585","405","279","67.71"
"353","Victor Hedman","T.B","D","79","1936.25","1933","1609","54.57","1436","1244","53.58","1005","925","52.07","122","87","58.37","903","752","54.56","323","303","51.60","52","29","64.20","580","449","56.37","49","27","64.47","926","752","55.18","17","23","42.50","12.14","90.59","1.027","436","431","340","940","56.19","881","644","640","57.92"
"400","Garrett Mitchell","WSH","R","1","8.8","6","5","54.55","6","4","60.00","5","4","55.56","0","0","-","4","2","66.67","1","1","50.00","0","0","-","3","1","75.00","0","0","-","2","3","40.00","0","0","-","0.00","100.00","1.000","1","1","0","11","100.00","2","1","3","40.00"
"409","Justin Dowling","DAL","C","9","94.233333333333","84","70","54.55","60","57","51.28","44","42","51.16","3","2","60.00","43","35","55.13","18","18","50.00","1","1","50.00","25","17","59.52","0","1","0.00","37","29","56.06","1","0","100.00","6.82","95.24","1.021","13","26","19","86","40.63","15","35","33","31.25"
"39","John-Michael Liles","BOS","D","36","583.53333333333","558","466","54.49","422","337","55.60","306","243","55.74","20","19","51.28","234","173","57.49","86","77","52.76","9","6","60.00","148","96","60.66","6","9","40.00","281","250","52.92","5","4","55.56","6.54","92.18","0.987","102","101","70","487","59.30","213","166","147","59.17"
"606","Alex Galchenyuk","MTL","C","61","971.71666666667","1029","860","54.47","764","650","54.03","542","496","52.22","60","47","56.07","440","424","50.93","215","191","52.96","28","26","51.85","225","233","49.13","17","14","54.84","506","378","57.24","14","6","70.00","11.07","90.52","1.016","298","176","58","699","83.71","463","268","163","73.96"
"311","Derek Stepan","NYR","C","81","1507.2833333333","1542","1290","54.45","1167","922","55.86","855","649","56.85","83","54","60.58","723","574","55.74","327","240","57.67","52","27","65.82","396","334","54.25","15","13","53.57","695","607","53.38","15","12","55.56","9.71","91.68","1.014","404","347","326","833","55.34","645","476","519","55.41"
"431","Charlie Coyle","MIN","C","82","1369.5666666667","1381","1157","54.41","1016","837","54.83","784","589","57.10","81","55","59.56","625","457","57.76","285","191","59.87","49","25","66.22","340","266","56.11","13","17","43.33","639","568","52.94","17","10","62.96","10.33","90.66","1.010","266","291","199","912","57.20","525","432","395","57.07"
"699","Peter Cehlarik","BOS","L","11","153.05","148","124","54.41","120","90","57.14","77","58","57.04","8","6","57.14","71","63","52.99","34","22","60.71","1","2","33.33","37","41","47.44","6","2","75.00","68","52","56.67","1","2","33.33","10.39","89.66","1.000","35","37","15","109","70.00","66","59","38","63.46"
"256","P.K. Subban","NSH","D","66","1610.6666666667","1609","1349","54.39","1217","1040","53.92","856","731","53.94","77","80","49.04","710","592","54.53","259","233","52.64","35","47","42.68","451","359","55.68","23","20","53.49","746","624","54.45","16","12","57.14","9.00","89.06","0.981","244","349","309","928","44.12","549","542","578","48.71"
"373","Tyson Barrie","COL","D","74","1724.7666666667","1694","1422","54.36","1270","1133","52.85","906","859","51.33","65","87","42.76","729","617","54.16","319","259","55.19","36","44","45.00","410","358","53.39","15","24","38.46","834","668","55.53","14","14","50.00","7.17","89.87","0.970","341","347","201","1128","62.92","756","573","439","63.26"
"879","Troy Stecher","VAN","D","71","1418.5","1396","1173","54.34","1034","936","52.49","749","709","51.37","66","66","50.00","661","611","51.97","262","243","51.88","41","43","48.81","399","368","52.02","15","12","55.56","619","489","55.87","9","6","60.00","8.81","90.69","0.995","248","282","199","941","55.48","585","467","418","58.33"
"858","Denis Malgin","FLA","C","47","528.2","499","420","54.30","390","324","54.62","287","245","53.95","18","17","51.43","205","194","51.38","73","89","45.06","5","7","41.67","132","105","55.70","9","5","64.29","256","184","58.18","4","5","44.44","6.27","93.06","0.993","116","99","36","454","76.32","210","145","98","68.18"
"48","Jason Pominville","MIN","R","78","1109.65","1151","969","54.29","867","736","54.09","636","521","54.97","60","50","54.55","473","400","54.18","210","162","56.45","30","21","58.82","263","238","52.50","12","16","42.86","577","473","54.95","15","12","55.56","9.43","90.40","0.998","232","248","143","890","61.87","416","383","323","56.29"
"330","Mark Barberio","COL, MTL","D","60","1095.6666666667","1064","896","54.29","770","691","52.70","545","511","51.61","41","38","51.90","437","386","53.10","187","190","49.60","28","21","57.14","250","196","56.05","6","10","37.50","538","430","55.58","7","5","58.33","7.52","92.56","1.001","191","186","130","760","59.50","400","334","287","58.22"
"500","Ondrej Palat","T.B","L","75","1433.8","1462","1231","54.29","1115","955","53.86","799","701","53.27","91","63","59.09","705","583","54.74","256","245","51.10","48","30","61.54","449","338","57.05","29","19","60.42","698","587","54.32","11","11","50.00","11.39","91.01","1.024","379","287","234","869","61.83","614","432","429","58.87"
"242","Jamie Benn","DAL","L","77","1491.7833333333","1625","1371","54.24","1235","1012","54.96","854","715","54.43","88","87","50.29","792","668","54.25","329","293","52.89","33","46","41.77","463","375","55.25","33","21","61.11","711","588","54.73","17","15","53.13","10.30","87.83","0.981","377","368","280","1042","57.38","685","528","534","56.19"
"707","Shea Theodore","ANA","D","34","588.65","602","508","54.23","465","399","53.82","331","290","53.30","29","32","47.54","278","244","53.26","122","107","53.28","22","19","53.66","156","137","53.24","3","9","25.00","287","227","55.84","4","3","57.14","8.76","88.97","0.977","105","96","79","414","57.07","224","160","170","56.85"
"822","Jack Eichel","BUF","C","61","1215.1333333333","1318","1116","54.15","1029","841","55.03","756","635","54.35","75","59","55.97","593","517","53.42","259","224","53.62","34","37","47.89","334","293","53.27","24","14","63.16","628","500","55.67","16","5","76.19","9.92","90.71","1.006","263","223","125","719","67.78","524","355","323","61.87"
"254","Chris Terry","MTL","L","14","138.43333333333","118","100","54.13","98","75","56.65","74","54","57.81","5","6","45.45","53","43","55.21","28","19","59.57","2","2","50.00","25","24","51.02","3","1","75.00","55","45","55.00","0","3","0.00","6.76","88.89","0.956","29","38","18","108","61.70","33","46","31","51.56"
"370","Reilly Smith","FLA","R","80","1468.2666666667","1449","1228","54.13","1084","964","52.93","779","706","52.46","61","71","46.21","601","542","52.58","216","241","47.26","21","38","35.59","385","301","56.12","20","13","60.61","718","602","54.39","13","17","43.33","7.83","89.94","0.978","310","307","314","968","49.68","575","497","549","51.16"
"563","Ryan Strome","NYI","C, R","69","1007.9333333333","1038","881","54.09","768","657","53.89","555","461","54.63","47","37","55.95","518","428","54.76","206","181","53.23","19","21","47.50","312","247","55.81","16","8","66.67","425","364","53.87","12","8","60.00","8.47","91.97","1.004","234","204","110","695","68.02","389","282","265","59.48"
"694","Jake Guentzel","PIT","C","40","635.43333333333","702","596","54.08","525","437","54.57","399","336","54.29","47","33","58.75","387","299","56.41","166","132","55.70","26","19","57.78","221","167","56.96","12","10","54.55","278","245","53.15","8","2","80.00","11.78","90.18","1.020","136","182","53","416","71.96","239","256","142","62.73"
"566","Sean Couturier","PHI","C","66","1217.4166666667","1201","1020","54.07","898","739","54.86","664","554","54.52","59","56","51.30","536","466","53.49","234","196","54.42","30","25","54.55","302","270","52.80","15","17","46.88","536","459","53.87","12","14","46.15","8.89","89.89","0.988","165","282","239","915","40.84","300","390","415","41.96"
"173","Kris Letang","PIT","D","41","1046.2333333333","1099","934","54.06","833","720","53.64","644","547","54.07","64","56","53.33","563","451","55.52","246","208","54.19","39","30","56.52","317","243","56.61","19","12","61.29","472","423","52.74","5","9","35.71","9.94","89.76","0.997","182","263","156","539","53.85","455","390","321","58.63"
"789","Jared McCann","FLA","C","29","337.41666666667","327","278","54.05","248","199","55.48","176","150","53.99","13","12","52.00","123","120","50.62","38","44","46.34","5","4","55.56","85","76","52.80","5","4","55.56","170","124","57.82","2","4","33.33","7.39","92.00","0.994","73","71","25","294","74.49","140","112","77","64.52"
"527","Andy Andreoff","L.A","C, L","36","381.46666666667","363","309","54.02","257","228","52.99","175","147","54.35","7","9","43.75","168","167","50.15","66","60","52.38","2","7","22.22","102","107","48.80","2","2","50.00","159","117","57.61","3","0","100.00","4.00","93.88","0.979","60","67","32","356","65.22","111","98","80","58.12"
"238","Alex Killorn","T.B","C, L","81","1458.2333333333","1412","1204","53.98","1047","933","52.88","733","687","51.62","71","64","52.59","638","576","52.55","228","217","51.24","32","26","55.17","410","359","53.32","25","18","58.14","696","544","56.13","13","15","46.43","9.69","90.68","1.004","317","319","219","920","59.14","509","440","412","55.27"
"276","Alec Martinez","L.A","D","82","1774.5833333333","1803","1538","53.97","1375","1112","55.29","932","766","54.89","80","90","47.06","846","747","53.11","338","287","54.08","34","51","40.00","508","460","52.48","19","20","48.72","826","675","55.03","23","14","62.16","8.58","88.25","0.968","352","284","345","1396","50.50","661","470","558","54.22"
"582","Phillip Danault","MTL","L","82","1277.7","1331","1136","53.95","944","821","53.48","676","597","53.10","53","55","49.07","545","507","51.81","249","209","54.37","27","22","55.10","296","298","49.83","14","19","42.42","631","530","54.35","10","13","43.48","7.84","90.79","0.986","241","310","281","899","46.17","424","430","466","47.64"
"271","Mikael Backlund","CGY","C","81","1426.0833333333","1437","1227","53.94","1085","918","54.17","782","644","54.84","80","67","54.42","649","583","52.68","271","246","52.42","48","47","50.53","378","337","52.87","17","12","58.62","666","548","54.86","13","5","72.22","10.23","89.60","0.998","221","356","458","815","32.55","367","469","708","34.14"
"647","Damon Severson","N.J","D","80","1628.1833333333","1532","1309","53.92","1176","1037","53.14","836","783","51.64","61","72","45.86","684","607","52.98","276","248","52.67","34","34","50.00","408","359","53.19","17","25","40.48","731","602","54.84","10","8","55.56","7.30","90.80","0.981","310","335","211","1173","59.50","689","524","469","59.50"
"545","Dmitrij Jaskin","STL","R","51","589.2","521","446","53.88","396","325","54.92","274","224","55.02","22","15","59.46","253","182","58.16","95","60","61.29","8","7","53.33","158","122","56.43","10","6","62.50","245","217","53.03","4","2","66.67","8.03","93.30","1.013","100","141","82","457","54.95","155","192","153","50.32"
"231","Jonathan Toews","CHI","C","72","1451.1","1526","1308","53.85","1092","998","52.25","827","766","51.91","84","71","54.19","708","619","53.35","274","283","49.19","47","40","54.02","434","336","56.36","20","17","54.05","711","595","54.44","16","14","53.33","10.16","90.73","1.009","324","342","265","812","55.01","603","492","485","55.42"
"212","Jeff Petry","MTL","D","80","1769.2","1795","1539","53.84","1308","1148","53.26","921","859","51.74","83","75","52.53","774","718","51.88","371","312","54.32","43","34","55.84","403","406","49.81","20","22","47.62","843","709","54.32","19","18","51.35","9.01","91.27","1.003","250","352","301","1182","45.37","553","559","607","47.67"
"652","Connor Carrick","TOR","D","67","1094.5166666667","1167","1001","53.83","847","775","52.22","616","558","52.47","55","46","54.46","530","431","55.15","202","162","55.49","31","19","62.00","328","269","54.94","11","15","42.31","533","482","52.51","13","11","54.17","8.93","91.76","1.007","208","232","138","895","60.12","431","341","281","60.53"
"79","Eric Staal","MIN","C","82","1525.8","1582","1358","53.81","1171","1016","53.54","893","732","54.95","92","64","58.97","746","566","56.86","329","221","59.82","56","23","70.89","417","345","54.72","17","27","38.64","712","658","51.97","14","12","53.85","10.30","91.26","1.016","292","289","251","1023","53.78","555","462","476","53.83"
"882","Michal Kempny","CHI","D","50","748.3","772","664","53.76","558","478","53.86","391","351","52.70","29","34","46.03","333","318","51.15","122","127","49.00","20","19","51.28","211","191","52.49","5","6","45.45","365","293","55.47","4","9","30.77","7.42","90.31","0.977","97","114","97","654","50.00","223","204","209","51.62"
"18","Andrei Markov","MTL","D","62","1353.8333333333","1375","1183","53.75","1010","872","53.67","718","639","52.91","65","43","60.19","575","509","53.04","251","224","52.84","28","19","59.57","324","285","53.20","20","10","66.67","672","563","54.41","16","13","55.17","9.05","93.27","1.023","247","267","238","861","50.93","521","421","482","51.94"
"223","Michael Frolik","CGY","R","82","1400.7333333333","1405","1211","53.71","1044","908","53.48","762","636","54.51","71","61","53.79","631","579","52.15","264","245","51.87","43","45","48.86","367","334","52.35","14","10","58.33","652","538","54.79","12","5","70.59","9.32","90.41","0.997","198","341","433","833","31.38","339","472","681","33.24"
"696","Sven Andrighetto","COL, MTL","R","46","642.5","615","530","53.71","443","388","53.31","319","291","52.30","28","22","56.00","271","237","53.35","107","100","51.69","15","11","57.69","164","137","54.49","6","4","60.00","308","233","56.93","7","5","58.33","8.78","92.44","1.012","121","173","65","444","65.05","216","252","161","57.29"
"594","Cole Schneider","BUF","L","4","28.566666666667","29","25","53.70","22","16","57.89","15","13","53.57","2","0","100.00","9","8","52.94","5","4","55.56","0","0","-","4","4","50.00","2","0","100.00","15","14","51.72","0","0","-","13.33","100.00","1.133","7","10","1","27","87.50","9","12","9","50.00"
"44","Ales Hemsky","DAL","R","15","216.3","211","182","53.69","150","138","52.08","106","93","53.27","7","6","53.85","100","87","53.48","45","40","52.94","4","4","50.00","55","47","53.92","2","2","50.00","91","82","52.60","1","0","100.00","6.60","93.55","1.002","45","63","36","190","55.56","85","81","84","50.30"
"63","Tom Gilbert","L.A","D","18","278.21666666667","262","226","53.69","192","159","54.70","133","113","54.07","6","13","31.58","120","106","53.10","36","36","50.00","3","6","33.33","84","70","54.55","3","3","50.00","122","97","55.71","0","3","0.00","4.51","88.50","0.930","50","41","33","268","60.24","92","76","67","57.86"
"826","A.J. Greer","COL","L","5","68.283333333333","66","57","53.66","51","38","57.30","36","32","52.94","1","3","25.00","31","14","68.89","15","4","78.95","1","0","100.00","16","10","61.54","0","2","0.00","29","31","48.33","0","1","0.00","2.78","90.63","0.934","13","23","14","52","48.15","32","31","29","52.46"
"90","Ryan Getzlaf","ANA","C","74","1559.2166666667","1587","1373","53.61","1177","1013","53.74","806","701","53.48","92","66","58.23","864","658","56.77","375","266","58.50","56","32","63.64","489","392","55.51","18","21","46.15","644","608","51.44","17","10","62.96","11.41","90.58","1.020","342","292","332","908","50.74","601","424","617","49.34"
"392","Andrej Nestrasil","CAR","C","19","207.16666666667","193","167","53.61","145","120","54.72","107","82","56.61","6","9","40.00","81","69","54.00","37","35","51.39","4","4","50.00","44","34","56.41","1","3","25.00","95","80","54.29","1","2","33.33","5.61","89.02","0.946","40","50","31","156","56.34","60","62","50","54.55"
"669","Joseph Blandisi","N.J","L","27","360.71666666667","342","296","53.61","262","239","52.30","175","166","51.32","15","17","46.88","142","133","51.64","63","47","57.27","8","6","57.14","79","86","47.88","5","9","35.71","169","134","55.78","2","0","100.00","8.57","89.76","0.983","63","78","44","302","58.88","112","118","94","54.37"
"639","Tanner Richard","T.B","C","3","38.116666666667","30","26","53.57","23","20","53.49","16","11","59.26","0","2","0.00","10","12","45.45","3","4","42.86","0","1","0.00","7","8","46.67","0","1","0.00","20","12","62.50","0","0","-","0.00","81.82","0.818","7","10","6","26","53.85","9","13","9","50.00"
"304","Roman Josi","NSH","D","72","1805.3833333333","1889","1639","53.54","1396","1233","53.10","1015","892","53.22","107","91","54.04","835","694","54.61","329","256","56.24","53","39","57.61","506","438","53.60","29","24","54.72","897","776","53.62","23","24","48.94","10.54","89.80","1.003","319","351","348","1019","47.83","695","575","652","51.60"
"354","Matt Duchene","COL","C","77","1409.4166666667","1379","1197","53.53","1038","923","52.93","744","701","51.49","54","88","38.03","574","533","51.85","253","231","52.27","31","46","40.26","321","302","51.52","9","19","32.14","704","543","56.46","14","16","46.67","7.26","87.45","0.947","276","259","312","911","46.94","509","409","539","48.57"
"560","Gabriel Landeskog","COL","L","72","1352.2666666667","1311","1138","53.53","966","890","52.05","686","659","51.00","49","84","36.84","552","487","53.13","245","216","53.15","24","39","38.10","307","271","53.11","9","25","26.47","652","550","54.24","16","14","53.33","7.14","87.25","0.944","289","283","261","860","52.55","503","427","469","51.75"
"486","Ben Street","DET","C","6","49.5","54","47","53.47","42","37","53.16","31","23","57.41","1","0","100.00","28","23","54.90","16","10","61.54","1","0","100.00","12","13","48.00","0","0","-","20","20","50.00","0","0","-","3.23","100.00","1.032","8","7","11","51","42.11","10","9","16","38.46"
"712","Adam Erne","T.B","L","26","306.98333333333","286","249","53.46","217","183","54.25","145","135","51.79","5","13","27.78","145","105","58.00","53","43","55.21","2","8","20.00","92","62","59.74","3","0","100.00","127","125","50.40","0","5","0.00","3.45","90.37","0.938","72","88","42","228","63.16","101","121","80","55.80"
"709","Jason Dickinson","DAL","C","10","117.9","102","89","53.40","75","65","53.57","55","49","52.88","2","5","28.57","47","26","64.38","19","11","63.33","2","2","50.00","28","15","65.12","0","2","0.00","49","50","49.49","0","1","0.00","3.64","89.80","0.934","27","24","13","108","67.50","37","34","28","56.92"
"724","Artturi Lehkonen","MTL","L","73","1011.7","1009","882","53.36","716","658","52.11","520","492","51.38","46","40","53.49","441","380","53.71","200","157","56.02","28","17","62.22","241","223","51.94","7","13","35.00","466","424","52.36","11","8","57.89","8.85","91.87","1.007","178","245","179","837","49.86","294","353","340","46.37"
"265","David Perron","STL","L","82","1418.4333333333","1279","1119","53.34","948","854","52.61","693","590","54.01","73","56","56.59","607","535","53.15","225","203","52.57","32","27","54.24","382","332","53.50","23","21","52.27","580","497","53.85","16","8","66.67","10.53","90.51","1.010","276","302","253","1111","52.17","438","427","461","48.72"
"247","Christopher DiDomenico","OTT","C","3","33.05","32","28","53.33","26","22","54.17","15","13","53.57","1","1","50.00","18","12","60.00","12","6","66.67","1","1","50.00","6","6","50.00","0","0","-","12","14","46.15","0","0","-","6.67","92.31","0.990","5","7","3","22","62.50","11","7","6","64.71"
"886","Michael Kapla","N.J","D","5","87.2","80","70","53.33","56","54","50.91","45","48","48.39","2","4","33.33","45","40","52.94","20","22","47.62","1","3","25.00","25","18","58.14","0","1","0.00","25","26","49.02","1","0","100.00","4.44","91.67","0.961","18","14","6","71","75.00","44","31","19","69.84"
"326","Philip Larsen","VAN","D","26","427.91666666667","418","366","53.32","300","284","51.37","217","218","49.89","13","18","41.94","190","184","50.80","77","78","49.68","8","14","36.36","113","106","51.60","3","1","75.00","200","154","56.50","2","1","66.67","5.99","91.74","0.977","93","89","50","299","65.03","198","132","119","62.46"
